House_Type,Family_Members,Number_of_Rooms,Daily_Appliance_Usage_Count,AC_Usage_Hours,Fan_Usage_Hours,Refrigerator_Usage_Hours,Washing_Machine_Usage_Hours,Water_Motor_Usage_Hours,Lighting_Hours,Outdoor_Temperature_C,Day_of_Week,Season,Is_Holiday,Daily_Electricity_Consumption_kWh,House_Type_Encoded,Day_of_Week_Encoded,Season_Encoded,Family_Members_Scaled,Number_of_Rooms_Scaled,Daily_Appliance_Usage_Count_Scaled,AC_Usage_Hours_Scaled,Fan_Usage_Hours_Scaled,Refrigerator_Usage_Hours_Scaled,Washing_Machine_Usage_Hours_Scaled,Water_Motor_Usage_Hours_Scaled,Lighting_Hours_Scaled,Outdoor_Temperature_C_Scaled
Apartment,5,3,14,2.19,4.99,24,0.0,1.89,5.86,20.3,Monday,Spring/Autumn,0,11.53,0,1,0,0.47182038166686574,-0.6466304033004656,1.697043168229256,-0.4734639209520689,-0.42880784191414784,0.0,-0.7961864247267118,0.8945372517911668,-0.2527171029562729,-0.4741292779232766
Apartment,1,4,10,6.77,7.25,24,0.96,1.88,4.08,40.1,Monday,Summer,0,15.38,0,1,1,-1.529375364391619,-0.10983632648654133,0.3873630740184915,0.8838364013273726,0.17650491431694182,0.0,0.6385908560930768,0.8757085476149983,-1.4054617831076952,1.2644933413526094
Apartment,6,4,13,0.0,9.74,24,0.0,1.59,7.72,17.7,Wednesday,Spring/Autumn,0,7.15,0,6,0,0.9721193181814869,-0.10983632648654133,1.3696231446765648,-1.1224787038760815,0.8434202961821691,0.0,-0.7961864247267118,0.3296761265061129,0.9518363268648755,-0.7024332582322315
Apartment,4,3,9,9.1,9.29,24,0.0,1.51,3.94,32.4,Sunday,Summer,1,20.81,0,3,1,-0.028478554847755435,-0.6466304033004656,0.05994305046580039,1.5743407137533767,0.722893419941465,0.0,-0.7961864247267118,0.17904649309676496,-1.4961270950297172,0.5883623227453202
Apartment,6,3,13,0.32,6.11,24,0.0,0.51,6.68,27.1,Thursday,Spring/Autumn,1,6.48,0,4,0,0.9721193181814869,-0.6466304033004656,1.3696231446765648,-1.0276454935858148,-0.12882983882617413,0.0,-0.7961864247267118,-1.7038239245200826,0.2783225811584267,0.12297343980783582
Apartment,5,3,14,1.27,8.86,24,0.89,0.99,6.2,28.9,Wednesday,Spring/Autumn,0,8.8,0,6,0,0.47182038166686574,-0.6466304033004656,1.697043168229256,-0.7461094005365856,0.6077232937559038,0.0,0.5339716793666339,-0.8000461240639958,-0.03252991685993401,0.28103004156018885
Apartment,6,4,10,0.0,4.89,24,0.58,1.39,7.59,25.1,Tuesday,Spring/Autumn,0,6.72,0,5,0,0.9721193181814869,-0.10983632648654133,0.3873630740184915,-1.1224787038760815,-0.4555915921898599,0.0,0.0706581824352438,-0.04689795701725696,0.8676471086515695,-0.05264500658366781
Independent House,5,5,4,3.35,7.69,24,0.0,1.33,10.42,25.5,Wednesday,Spring/Autumn,0,12.64,1,6,0,0.47182038166686574,0.426957750327383,-1.5771570672976551,-0.1296935336498522,0.29435341553007444,0.0,-0.7961864247267118,-0.15987018207426748,2.7003816282181563,-0.017521317305367212
Apartment,6,4,6,1.4,5.59,24,0.91,1.4,6.42,20.9,Tuesday,Spring/Autumn,0,9.53,0,5,0,0.9721193181814869,-0.10983632648654133,-0.9223170201922729,-0.7075834088561648,-0.2681053402598763,0.0,0.5638628727170463,-0.028069252841088462,0.10994414473181462,-0.4214437440058257
Villa,4,7,9,1.75,3.78,24,0.0,2.21,8.63,18.0,Thursday,Winter,0,10.74,2,4,2,-0.028478554847755435,1.5005459039552316,0.05994305046580039,-0.6038595851011855,-0.7528912202502623,0.0,-0.7961864247267118,1.4970557854285582,1.5411608543580189,-0.6760904912735058
